,Customer ID,Gender,Age,Married,Number of Dependents,City,Population,Satisfaction Score,Quarter,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
3649,4811-JBUVU,Male,58.0,Yes,0.0,nan,nan,nan,Q3,nan,36.0,Offer C,Yes,40.58,Yes,Yes,nan,12.0,No,No,No,No,Yes,nan,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,3474.2,0.0,0.0,1460.88,4935.08,0
3650,1696-HXOWK,nan,nan,nan,nan,Fresno,26580,3.0,Q3,0.0,nan,Offer C,Yes,14.72,Yes,Yes,Fiber Optic,85.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,nan,100.55,3895.35,0.0,0.0,574.08,4469.43,0
3651,7742-MYPGI,Female,73.0,No,2.0,Lucerne,nan,5.0,Q3,nan,33.0,nan,Yes,12.75,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,105.35,3465.05,0.0,0.0,420.75,3885.8,0
3652,0023-XUOPT,Male,nan,No,0.0,Stratford,1729,4.0,Q3,0.0,3.0,None,Yes,38.05,No,Yes,DSL,7.0,Yes,No,No,nan,Yes,No,nan,Yes,Month-to-Month,Yes,Credit Card,64.4,195.65,nan,0.0,114.15,309.8,0
3653,8735-IJJEG,nan,23.0,Yes,2.0,San Diego,47224,4.0,Q3,7.0,37.0,Offer C,No,nan,No,Yes,Cable,52.0,Yes,No,Yes,Yes,No,nan,No,Yes,One Year,Yes,Bank Withdrawal,40.2,1525.35,0.0,0.0,nan,1525.35,0
3654,4550-VBOFE,Male,53.0,Yes,0.0,Orange,nan,nan,nan,0.0,51.0,None,Yes,9.21,Yes,Yes,Fiber Optic,30.0,No,Yes,No,No,No,nan,nan,Yes,One Year,Yes,Credit Card,nan,4614.55,0.0,0.0,469.71,5084.26,0
3655,8015-IHCGW,nan,nan,nan,nan,nan,nan,nan,Q3,0.0,15.0,Offer D,Yes,4.28,Yes,Yes,Fiber Optic,6.0,No,Yes,No,No,No,nan,No,Yes,Month-to-Month,No,Bank Withdrawal,89.85,1424.95,nan,0.0,64.2,1489.15,2
3656,2100-BDNSN,Female,43.0,No,3.0,Alturas,5096,3.0,Q3,0.0,10.0,None,Yes,42.93,No,Yes,Fiber Optic,52.0,No,nan,nan,Yes,Yes,No,No,Yes,nan,Yes,Bank Withdrawal,91.1,964.35,0.0,0.0,429.3,1393.65,0
3657,9163-GHAYE,nan,nan,nan,nan,Valencia,24977,5.0,Q3,2.0,26.0,None,Yes,17.12,No,Yes,Cable,17.0,No,No,Yes,No,nan,Yes,No,Yes,One Year,No,Credit Card,60.7,1597.4,0.0,0.0,nan,2042.52,nan
3658,9715-WZCLW,Female,57.0,No,0.0,Rio Vista,5246,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3659,9564-KCLHR,nan,nan,nan,nan,nan,nan,3.0,nan,3.0,63.0,Offer B,Yes,12.15,Yes,Yes,DSL,nan,Yes,No,nan,Yes,No,nan,Yes,Yes,Two Year,No,Credit Card,75.7,nan,0.0,0.0,765.45,nan,0
3660,3736-BLEPA,Female,74.0,nan,0.0,nan,nan,3.0,Q3,1.0,66.0,nan,Yes,21.7,Yes,Yes,Cable,3.0,No,nan,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,80.55,5265.1,0.0,0.0,1432.2,nan,3
3661,5859-HZYLF,nan,34.0,nan,0.0,Watsonville,81141,nan,Q3,0.0,1.0,None,No,0.0,No,Yes,DSL,18.0,nan,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,45.3,45.3,0.0,0.0,0.0,45.3,nan
3662,3580-HYCSP,nan,19.0,Yes,0.0,nan,nan,nan,Q3,1.0,44.0,None,Yes,nan,No,Yes,DSL,48.0,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,nan,70.95,nan,24.92,0.0,1302.84,4528.37,0
3663,1625-JAIIY,Male,nan,Yes,0.0,nan,nan,2.0,Q3,1.0,10.0,None,Yes,22.03,No,nan,Fiber Optic,19.0,nan,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,659.65,34.69,0.0,220.3,845.26,2
3664,6078-VESFR,Male,29.0,Yes,1.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3665,5119-NZPTV,Male,43.0,No,0.0,Escondido,49281,4.0,Q3,0.0,21.0,None,Yes,16.81,No,No,None,nan,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.6,390.4,0.0,0.0,353.01,743.41,0
3666,1254-IZEYF,Female,31.0,No,0.0,Temecula,46171,1.0,Q3,0.0,4.0,Offer E,No,0.0,No,Yes,DSL,nan,No,No,No,No,No,No,No,Yes,Month-to-Month,nan,Bank Withdrawal,24.45,86.6,0.0,0.0,0.0,86.6,nan
3667,9239-ZBZZV,Male,55.0,Yes,2.0,nan,72993,nan,Q3,9.0,62.0,nan,nan,11.15,No,No,None,0.0,No,No,No,No,nan,No,No,No,Two Year,No,Credit Card,20.65,1218.45,0.0,0.0,nan,1909.75,0
3668,7954-MLBUN,nan,47.0,No,0.0,nan,nan,3.0,Q3,0.0,1.0,None,Yes,44.09,No,No,None,0.0,No,No,nan,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,20.35,0.0,0.0,44.09,64.44,0
3669,0524-IAVZO,Female,78.0,Yes,nan,Turlock,24708,3.0,nan,2.0,72.0,None,nan,9.88,Yes,Yes,Cable,16.0,Yes,Yes,Yes,Yes,nan,Yes,nan,Yes,Two Year,Yes,nan,90.15,nan,0.0,0.0,711.36,7427.809999999998,0
3670,2380-DAMQP,Female,51.0,Yes,0.0,Downey,40152,5.0,Q3,5.0,3.0,None,Yes,2.97,Yes,Yes,Fiber Optic,nan,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.9,273.2,0.0,0.0,8.91,nan,0
3671,3724-UCSHY,Female,53.0,Yes,nan,Riverside,42425,3.0,Q3,6.0,71.0,Offer A,Yes,5.22,Yes,Yes,Fiber Optic,10.0,Yes,Yes,No,No,Yes,No,No,Yes,One Year,nan,Credit Card,95.65,6856.95,0.0,0.0,370.62,7227.57,0
3672,5966-EMAZU,nan,nan,nan,nan,Kernville,nan,2.0,Q3,0.0,4.0,Offer E,No,0.0,No,Yes,Cable,16.0,No,No,nan,No,No,No,nan,Yes,Month-to-Month,Yes,Mailed Check,24.25,96.05,0.0,0.0,0.0,96.05,1
3673,3043-SUDUA,nan,nan,nan,nan,Mill Valley,28727,5.0,Q3,0.0,23.0,None,Yes,14.45,Yes,Yes,Fiber Optic,19.0,No,Yes,No,No,nan,nan,Yes,Yes,Month-to-Month,Yes,nan,98.7,2249.1,0.0,0.0,332.35,2581.45,nan
3674,5955-EPOAZ,nan,nan,nan,nan,Fowler,5635,3.0,Q3,0.0,53.0,None,Yes,18.81,No,No,None,0.0,No,nan,No,No,nan,No,No,No,Two Year,nan,Credit Card,19.85,nan,0.0,0.0,996.93,2046.53,0
3675,9224-VTYID,Male,35.0,Yes,0.0,Los Angeles,30852,4.0,Q3,1.0,68.0,None,Yes,11.12,nan,Yes,Cable,10.0,No,Yes,No,Yes,No,Yes,Yes,Yes,nan,No,nan,nan,4859.95,0.0,0.0,756.16,nan,nan
3676,2408-WITXK,nan,56.0,No,0.0,nan,nan,2.0,Q3,0.0,2.0,Offer E,Yes,nan,No,nan,Fiber Optic,21.0,No,No,No,No,Yes,No,No,Yes,nan,Yes,Mailed Check,79.65,152.7,0.0,0.0,58.08,210.78,4
3677,6394-HHHZM,Female,53.0,Yes,2.0,Simi Valley,49027,nan,nan,nan,67.0,None,Yes,3.3,nan,Yes,nan,19.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.4,7281.6,38.34,0.0,221.1,7464.3600000000015,0
3678,7977-HXJKU,Female,20.0,Yes,2.0,Madera,28434,nan,Q3,3.0,48.0,Offer B,Yes,13.26,nan,No,nan,0.0,No,nan,No,No,No,No,nan,No,Two Year,No,Credit Card,19.55,883.35,0.0,0.0,636.48,nan,0
3679,6543-JXSOO,Female,nan,No,nan,Fallbrook,42239,4.0,Q3,0.0,12.0,None,Yes,17.85,Yes,Yes,Fiber Optic,nan,nan,No,No,No,Yes,No,nan,Yes,Month-to-Month,Yes,Bank Withdrawal,nan,nan,0.0,0.0,nan,1180.75,0
3680,7143-BQIBA,Male,21.0,Yes,nan,nan,nan,3.0,Q3,5.0,71.0,None,Yes,48.32,No,Yes,DSL,nan,Yes,No,nan,Yes,No,No,No,Yes,Two Year,nan,nan,54.5,3778.2,nan,0.0,3430.72,7208.92,0
3681,1098-KFQEC,Female,73.0,No,nan,Calexico,nan,3.0,Q3,0.0,2.0,Offer E,Yes,23.91,No,Yes,Cable,nan,nan,No,nan,No,No,No,No,nan,One Year,Yes,Bank Withdrawal,44.3,89.3,0.0,0.0,nan,137.12,0
3682,3486-KHMLI,nan,nan,nan,nan,nan,nan,3.0,Q3,0.0,nan,Offer D,Yes,27.6,No,No,None,nan,No,No,No,nan,No,nan,No,No,nan,No,Credit Card,19.6,397.0,nan,0.0,579.6,976.6,nan
3683,5133-POWUA,Female,77.0,Yes,nan,San Jose,36944,2.0,Q3,1.0,1.0,nan,Yes,13.02,Yes,Yes,Fiber Optic,30.0,No,Yes,No,nan,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,90.6,0.0,0.0,13.02,103.62,5
3684,0379-DJQHR,Male,nan,Yes,0.0,San Francisco,nan,4.0,Q3,10.0,72.0,None,Yes,14.19,nan,Yes,Fiber Optic,71.0,No,Yes,Yes,Yes,nan,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.2,7840.6,nan,0.0,1021.68,nan,nan
3685,1265-BCFEO,Male,55.0,No,2.0,Banning,25859,4.0,Q3,nan,57.0,Offer B,Yes,9.36,Yes,Yes,Cable,20.0,Yes,Yes,nan,Yes,Yes,Yes,Yes,nan,Two Year,No,Mailed Check,89.55,5012.35,30.45,0.0,533.52,5515.42,0
3686,1564-NTYXF,nan,nan,nan,nan,nan,1604,3.0,Q3,0.0,44.0,Offer B,nan,14.37,No,No,None,0.0,nan,No,nan,No,No,No,No,No,Two Year,No,nan,19.55,819.95,0.0,0.0,632.28,1452.23,0
3687,5129-JLPIS,Male,36.0,Yes,0.0,Garden Grove,43491,4.0,Q3,1.0,70.0,Offer A,Yes,28.54,nan,No,None,0.0,nan,No,No,No,No,No,No,nan,Two Year,No,Bank Withdrawal,24.25,nan,0.0,0.0,1997.8,3721.95,0
3688,7883-ROJOC,Female,70.0,Yes,nan,Adin,615,1.0,Q3,1.0,43.0,Offer B,No,0.0,No,Yes,DSL,21.0,No,Yes,Yes,No,Yes,Yes,No,nan,Month-to-Month,No,Credit Card,55.55,nan,0.0,0.0,0.0,2342.2,1
3689,0958-YHXGP,Male,76.0,Yes,0.0,Sherman Oaks,29387,nan,Q3,1.0,6.0,None,Yes,40.44,No,Yes,Fiber Optic,25.0,No,Yes,No,No,No,Yes,nan,Yes,Month-to-Month,Yes,Bank Withdrawal,84.2,519.15,0.0,0.0,242.64,761.79,2
3690,5628-FCGYG,Male,38.0,Yes,0.0,Samoa,395,2.0,Q3,1.0,1.0,None,Yes,nan,nan,Yes,Fiber Optic,4.0,nan,nan,No,No,No,No,No,Yes,Month-to-Month,nan,nan,70.0,70.0,0.0,0.0,38.8,108.8,nan
3691,3530-VWVGU,Male,54.0,No,nan,Greenview,295,nan,Q3,0.0,10.0,Offer D,Yes,35.63,Yes,Yes,Fiber Optic,18.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,nan,Bank Withdrawal,95.2,930.4,0.0,0.0,356.3,1286.7,1
3692,0354-WYROK,Female,nan,No,0.0,nan,17147,1.0,Q3,0.0,18.0,None,Yes,2.36,Yes,Yes,Fiber Optic,21.0,No,Yes,nan,Yes,nan,No,nan,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,1505.85,0.0,0.0,42.48,1548.33,nan
3693,2856-NNASM,nan,28.0,Yes,2.0,Fontana,82630,3.0,Q3,7.0,71.0,nan,Yes,39.09,Yes,Yes,nan,69.0,nan,No,No,No,Yes,nan,Yes,Yes,Two Year,Yes,Bank Withdrawal,97.2,6910.3,nan,0.0,2775.390000000001,9685.69,0
3694,0661-KQHNK,Male,68.0,No,0.0,Los Angeles,44150,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
3695,5380-WJKOV,Female,33.0,No,0.0,Doyle,nan,3.0,Q3,0.0,52.0,Offer B,Yes,38.93,No,Yes,DSL,8.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,nan,Bank Withdrawal,49.75,2535.55,nan,0.0,nan,4559.91,nan
3696,9489-JMTTN,Female,51.0,No,0.0,nan,22250,nan,Q3,0.0,48.0,None,nan,nan,No,nan,nan,13.0,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,60.35,2896.4,0.0,0.0,1627.6799999999996,nan,2
3697,5063-IUOKK,nan,20.0,No,1.0,Riverside,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3698,0577-WHMEV,nan,79.0,Yes,0.0,Ahwahnee,1968,3.0,Q3,0.0,50.0,None,Yes,31.43,Yes,No,nan,0.0,No,No,No,No,No,No,No,No,One Year,nan,Bank Withdrawal,25.2,1306.3,0.0,0.0,1571.5,2877.8,0
3699,4385-ZKVNW,Male,76.0,nan,0.0,Bakersfield,25126,nan,nan,0.0,27.0,Offer C,Yes,34.39,Yes,Yes,Fiber Optic,19.0,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.65,2964.0,nan,0.0,928.53,3892.53,0
3700,9799-CAYJJ,Male,52.0,nan,nan,Arbuckle,4796,nan,Q3,1.0,61.0,nan,Yes,46.95,Yes,Yes,Cable,nan,Yes,Yes,nan,No,Yes,Yes,Yes,Yes,nan,Yes,Bank Withdrawal,106.0,6547.7,0.0,0.0,2863.9500000000007,nan,nan
3701,0380-ZCSBI,Male,48.0,Yes,0.0,Solvang,7958,nan,Q3,1.0,22.0,Offer D,Yes,27.24,No,Yes,DSL,21.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1152.7,0.0,0.0,599.28,1751.98,3
3702,1000-AJSLD,Male,23.0,No,0.0,Danville,19777,4.0,Q3,0.0,24.0,None,Yes,35.3,No,Yes,Fiber Optic,41.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,79.85,2001.0,0.0,0.0,nan,2848.2,0
3703,3148-AOIQT,nan,29.0,No,1.0,nan,nan,nan,Q3,nan,19.0,Offer D,Yes,35.45,No,No,None,0.0,nan,No,No,nan,No,No,No,No,Two Year,nan,Credit Card,20.5,nan,24.07,0.0,673.5500000000002,1048.0300000000002,0
3704,0917-EZOLA,Male,32.0,Yes,0.0,nan,626,nan,Q3,1.0,16.0,None,Yes,17.96,nan,Yes,Fiber Optic,30.0,No,No,No,nan,No,No,nan,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,1284.2,0.0,0.0,nan,1571.56,nan
3705,6892-XPFPU,nan,nan,nan,nan,nan,85,nan,Q3,8.0,30.0,Offer C,Yes,47.75,Yes,Yes,Fiber Optic,27.0,No,Yes,No,No,nan,No,nan,Yes,Two Year,Yes,Bank Withdrawal,90.05,2627.2,0.0,0.0,1432.5,4059.7,nan
3706,4430-YHXGG,nan,71.0,No,0.0,nan,nan,3.0,Q3,nan,3.0,Offer E,nan,2.26,No,Yes,Fiber Optic,3.0,No,No,No,nan,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.4,204.7,0.0,0.0,6.7799999999999985,211.48,5
3707,0325-XBFAC,Male,nan,No,nan,Rocklin,nan,5.0,Q3,0.0,27.0,None,Yes,2.65,Yes,No,None,nan,No,nan,No,No,No,No,No,nan,nan,Yes,Credit Card,nan,788.55,0.0,0.0,nan,860.0999999999998,0
3708,9907-SWKKF,nan,66.0,Yes,0.0,nan,nan,1.0,Q3,5.0,38.0,None,Yes,15.78,nan,Yes,Fiber Optic,nan,No,No,No,No,No,No,No,nan,Month-to-Month,nan,Bank Withdrawal,74.95,2869.85,0.0,0.0,599.64,3469.49,2
3709,8550-XSXUQ,Male,29.0,Yes,0.0,Monterey,nan,4.0,Q3,4.0,72.0,Offer A,Yes,35.71,Yes,Yes,Fiber Optic,nan,Yes,Yes,Yes,Yes,Yes,nan,Yes,Yes,Two Year,No,nan,115.15,8349.45,0.0,0.0,nan,10920.57,0
3710,4713-LZDRV,Male,68.0,No,0.0,nan,nan,1.0,Q3,0.0,nan,None,Yes,40.93,No,Yes,DSL,2.0,No,No,No,No,No,No,No,nan,nan,Yes,Bank Withdrawal,45.05,770.6,0.0,0.0,695.81,1466.41,nan
3711,9509-MPYOD,Male,40.0,Yes,0.0,Cantua Creek,1766,nan,Q3,nan,72.0,Offer A,Yes,24.24,Yes,Yes,nan,nan,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,55.3,3983.6,0.0,0.0,nan,5728.88,nan
3712,6778-YSNIH,Female,nan,Yes,3.0,Pleasanton,28568,3.0,nan,9.0,70.0,Offer A,Yes,39.53,No,Yes,nan,53.0,Yes,No,No,Yes,Yes,nan,Yes,nan,Two Year,No,Credit Card,75.35,5437.75,0.0,0.0,2767.1,8204.85,0
3713,0106-UGRDO,Male,nan,Yes,0.0,nan,46086,3.0,Q3,1.0,52.0,None,Yes,nan,Yes,Yes,Fiber Optic,26.0,No,No,nan,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,nan,4990.25,0.0,120.0,2422.6800000000007,7532.93,nan
3714,1628-BIZYP,Female,63.0,Yes,0.0,Snelling,1158,nan,Q3,1.0,61.0,None,nan,49.33,Yes,Yes,Fiber Optic,7.0,No,Yes,No,No,Yes,nan,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.15,6010.05,0.0,0.0,3009.13,9019.18,2
3715,1282-IHQAC,Female,77.0,No,0.0,nan,nan,nan,Q3,nan,2.0,None,Yes,19.27,Yes,Yes,Fiber Optic,18.0,No,No,No,No,Yes,Yes,No,Yes,nan,Yes,Bank Withdrawal,93.85,170.85,0.0,0.0,nan,209.39,5
3716,0019-GFNTW,Male,42.0,nan,nan,Somis,2966,1.0,Q3,3.0,11.0,Offer D,Yes,11.5,Yes,Yes,Fiber Optic,27.0,No,Yes,No,No,nan,No,No,nan,Month-to-Month,Yes,Bank Withdrawal,80.5,896.9,0.0,0.0,126.5,1023.4,2
3717,3812-LRZIR,Female,31.0,No,0.0,Saint Helena,9423,3.0,Q3,0.0,58.0,nan,Yes,38.62,Yes,No,None,nan,No,No,No,No,No,No,nan,No,Two Year,No,Credit Card,24.35,1423.85,0.0,0.0,2239.96,3663.81,0
3718,0265-EDXBD,Female,64.0,No,0.0,San Francisco,30587,4.0,Q3,0.0,48.0,None,nan,41.26,No,nan,Fiber Optic,23.0,No,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.15,3772.65,0.0,0.0,1980.48,5753.13,0
3719,4692-NNQRU,Male,61.0,Yes,0.0,Valyermo,413,2.0,Q3,nan,nan,Offer B,Yes,39.55,Yes,Yes,Cable,10.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,84.35,4059.35,0.0,0.0,1937.95,5997.299999999998,1
3720,9470-RTWDV,Male,36.0,No,0.0,Bakersfield,58632,5.0,Q3,0.0,46.0,Offer B,Yes,nan,No,nan,nan,16.0,nan,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,nan,2065.15,0.0,0.0,1109.98,3175.13,0
3721,1386-ZIKUV,Male,42.0,nan,3.0,San Bernardino,23146,5.0,Q3,4.0,63.0,Offer B,Yes,40.73,Yes,Yes,Fiber Optic,76.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.8,6597.25,nan,0.0,2565.99,9163.24,nan
3722,8499-BRXTD,Female,74.0,Yes,1.0,nan,nan,3.0,Q3,1.0,8.0,Offer E,nan,48.85,Yes,Yes,Fiber Optic,17.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,nan,80.65,633.3,0.0,0.0,390.8,1024.1,1
3723,3373-DIUUN,nan,nan,nan,nan,nan,5159,3.0,Q3,0.0,43.0,Offer B,Yes,6.71,No,No,None,0.0,No,nan,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.65,779.25,0.0,0.0,288.53,1067.78,0
3724,6103-BOCOU,Female,70.0,Yes,0.0,Mount Shasta,7309,4.0,Q3,4.0,44.0,None,nan,44.44,No,Yes,Fiber Optic,6.0,Yes,Yes,nan,Yes,nan,No,No,Yes,Two Year,Yes,Bank Withdrawal,85.15,3670.5,0.0,0.0,1955.36,5625.86,0
3725,2207-NHRJK,Female,nan,No,0.0,Running Springs,5395,5.0,Q3,nan,37.0,nan,Yes,30.17,No,No,None,0.0,No,No,No,No,No,nan,No,No,One Year,Yes,Bank Withdrawal,19.8,695.05,0.0,0.0,1116.29,1811.34,nan
3726,8780-RSYYU,Female,29.0,No,0.0,Upland,23331,4.0,Q3,0.0,6.0,Offer E,Yes,6.98,No,Yes,Cable,30.0,Yes,Yes,No,nan,No,No,No,No,Month-to-Month,No,Mailed Check,55.15,nan,0.0,nan,41.88,364.78,nan
3727,3859-CVCET,Female,72.0,Yes,nan,Lodi,22073,3.0,Q3,1.0,71.0,Offer A,Yes,37.53,Yes,Yes,DSL,24.0,nan,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,82.7,5831.2,0.0,0.0,2664.63,8495.83,0
3728,4710-FDUIZ,Female,24.0,Yes,2.0,nan,16271,nan,Q3,5.0,71.0,None,Yes,48.08,No,Yes,Cable,51.0,Yes,Yes,nan,Yes,Yes,Yes,Yes,nan,Two Year,No,Credit Card,87.25,6328.7,0.0,0.0,nan,9742.38,0
3729,4546-FOKWR,Female,51.0,No,nan,nan,21633,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
3730,5442-PPTJY,nan,46.0,Yes,2.0,Homewood,858,1.0,Q3,1.0,3.0,Offer E,No,0.0,No,Yes,Cable,15.0,nan,No,nan,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.7,91.7,0.0,0.0,0.0,nan,3
3731,6937-GCDGQ,nan,39.0,Yes,nan,nan,5395,1.0,Q3,nan,40.0,Offer B,No,0.0,No,Yes,DSL,21.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,42.35,1716.45,0.0,0.0,0.0,1716.45,3
3732,9728-FTTVZ,nan,32.0,No,0.0,North Hollywood,45358,nan,Q3,0.0,72.0,Offer A,Yes,15.03,No,Yes,Cable,22.0,Yes,Yes,nan,Yes,Yes,No,nan,Yes,Two Year,Yes,Bank Withdrawal,75.1,5336.35,0.0,0.0,1082.16,6418.51,0
3733,5062-CJJKH,Female,nan,No,0.0,Los Angeles,45025,1.0,Q3,0.0,1.0,Offer E,Yes,18.37,No,Yes,Fiber Optic,13.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.45,78.45,0.0,0.0,18.37,96.82,2
3734,8802-UNOJF,nan,nan,No,0.0,nan,332,nan,Q3,0.0,nan,None,Yes,17.26,No,Yes,Fiber Optic,nan,No,Yes,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,101.8,1752.45,27.15,90.0,293.42,2108.72,0
3735,6029-WTIPC,Female,19.0,nan,0.0,Gridley,9763,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
3736,0114-PEGZZ,nan,20.0,No,0.0,Mad River,265,4.0,Q3,0.0,22.0,nan,Yes,43.78,Yes,Yes,DSL,47.0,Yes,Yes,Yes,No,No,nan,No,No,Month-to-Month,nan,Credit Card,nan,1427.55,0.0,10.0,963.16,2400.71,0
3737,1095-WGNGG,Female,60.0,No,0.0,Eldridge,363,1.0,Q3,0.0,10.0,None,Yes,49.7,Yes,Yes,Fiber Optic,10.0,No,Yes,nan,No,nan,No,No,Yes,Month-to-Month,nan,Bank Withdrawal,80.05,830.7,0.0,0.0,497.0,1327.7,nan
3738,8332-OSJDW,Male,45.0,nan,1.0,Forest Knolls,1025,4.0,Q3,2.0,23.0,Offer D,No,0.0,No,nan,DSL,19.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.35,678.75,0.0,0.0,nan,678.75,nan
3739,4786-UKSNZ,Male,41.0,Yes,0.0,Apple Valley,28819,nan,Q3,1.0,nan,nan,Yes,16.61,nan,Yes,Fiber Optic,3.0,No,No,No,No,nan,No,No,Yes,Month-to-Month,nan,Bank Withdrawal,80.85,1400.85,0.0,0.0,282.37,1683.2199999999998,1
3740,9948-YPTDG,Male,69.0,No,0.0,nan,36186,1.0,Q3,nan,1.0,None,Yes,33.84,No,Yes,Fiber Optic,5.0,No,No,No,No,nan,No,nan,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,69.75,0.0,0.0,33.84,103.59,1
3741,2700-LUEVA,Male,53.0,No,nan,Los Angeles,24505,3.0,Q3,0.0,27.0,None,Yes,15.09,No,nan,Cable,nan,nan,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,53.45,1461.45,nan,0.0,407.43,1868.88,nan
3742,9824-BEMCV,Male,31.0,No,nan,nan,nan,3.0,nan,0.0,34.0,Offer C,Yes,36.52,No,nan,None,nan,No,No,No,No,No,nan,No,No,Month-to-Month,No,Credit Card,19.7,675.6,0.0,0.0,1241.68,1917.28,0
3743,3896-ZVNET,Male,19.0,No,0.0,San Jose,59841,nan,Q3,0.0,nan,None,Yes,45.72,No,Yes,Cable,51.0,nan,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,66.4,2245.4,0.0,0.0,1508.76,3754.16,0
3744,0626-QXNGV,Female,55.0,Yes,0.0,Sutter,3193,nan,Q3,1.0,61.0,Offer B,Yes,25.14,Yes,nan,Fiber Optic,13.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,nan,nan,5703.0,29.88,0.0,1533.54,7206.66,0
3745,9725-SCPZG,Male,35.0,Yes,0.0,Acampo,nan,nan,Q3,1.0,10.0,nan,nan,1.09,Yes,Yes,Fiber Optic,18.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.5,1037.75,nan,0.0,10.9,1048.65,2
